Video id,Title,Description,Category
OWgAACdrzCk,"BigRigTravels LIVE! Pasco, Washington to Blue Mountain Summit, Oregon I-82, I-84-Mar. 6, 2019","Pasco, WA south on US 395 across the Columbia River to Kennewick, WA, then south on I-82 across the Columbia River again into Oregon to I-84, then east on I-84 through Pendleton and up Cabbage Hill(Cabbage Patch) to the summit of the Blue Mountains where signal goes out.

Trip: Burbank, WA-Pasco, WA-Concord, NC(2657 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Road Crew Facebook Page :https://www.facebook.com/groups/183265405558688/

#bigrigtravels  #trucking  #oregon",Travel
XRT84wf8FhE,"Air Travel Hacks with Jonathan Breeze, CEO Aardvark Compare","See our blog posts on Air Travel Hacks with former commercial pilot, travel expert and CEO of Aardvark Compare, Jonathan Breeze. http://blog.expertflyer.com/expertflyer/2017/03/travel-insurance-is-sexy-when-it-helps-you-beat-the-airlines/ and http://blog.expertflyer.com/expertflyer/2017/03/dont-get-caught-by-airlines-code-share-ticket-price-mark-ups/",Travel
P5K_0tWRovo,your travel log blog,"If Forest Gump and known how to BLOG; he would have kept a LOG. ""I just felt like traveling"". This will be just like a box of chocolates; you never know what you are going to get. Making travel fun from all aspects from planning or NOT. To budgets or NONE. Let's have fun and just travel.",Travel
fNtuSokYgcQ,The Major Issues Facing the RV Industry in 2018,"A discussion of The Major Issues Facing the RV Industry in 2018 live from the National RV Trade Show in Louisville, KY . 
SUBSCRIBE to our Channel to Get More RV Travel Videos and Tips: https://www.youtube.com/roadtrekingmike?sub_confirmation=1

See our LookBook of products we use in our YouTube videos - http://roadtreking.com/lookbook

To see master lists of all the products, apps, gadgets and gizmos that we mention on the blog, podcast or here on the RV Lifestyle Channel, go to http://roadtreking.com/gear  We update the lists regularly as we try or hear about new stuff of interest to RVers.

Don't forget to like us on Facebook:
https://www.facebook.com/roadtreking

Join the Roadtreking community on Facebook:
https://www.facebook.com/groups/roadtreking

Follow us on Twitter:
https://twitter.com/roadtreking

Watch More: 
RV Tips & How-To's: https://www.youtube.com/playlist?list=PLomKLKY-E0SfwOSDfQI9kxALS2a5NJus_
Best RV Trips: https://www.youtube.com/playlist?list=PLomKLKY-E0Se84SrAIrwXcnpu91pjTw4L
How We Roll: https://www.youtube.com/playlist?list=PLomKLKY-E0SfhmvurXWWML0p5y1BTd4ZM

We're journalists Mike and Jennifer Wendland, and we travel the country in an RV doing RV travel videos about the RV Lifestyle. Please subscribe to our channel for more RV Lifestyle videos! We like to virtually take you with us and regularly do lIve reports from our RV travels and also post new RV videos a couple times a week. Pleas subscribe so you'll know when there's new content here.

DISCLAIMER: We often review or link to products & services we regularly use and think you might find helpful. To support the channel, we use Affiliate links wherever possible, which means if you click one of the links in this video or description and make a purchase we may receive a small commission or other compensation. Thanks for the support!",Travel
4s_XHZ_897E,Choosing the winner for the new Kickstarter travel/camera bag  - Trey Ratcliff,"Right before Burning Man, I did a live YouTube to talk about the awesome new bags at https://www.stuckincustoms.com/links/travel-bag  

We held a fun comment-competition for someone and their friend to win the bag. Now it's time to choose the winner! 

I partnered with Peak Design on our previous bags.  You can go see those amazing bags at https://www.stuckincustoms.com/links/peakdesign, which are already available.

Oh, and HOT NEWS. This Kickstarter is going so well that they are about to run out of units for early delivery! So, soon you may have to bid on another reward that means it will take a while longer to get the new bag. So, get in pronto! 

Unlimited Access with SIC Passport
=============================
Become a member of Stuck in Customs Passport and you'll get unlimited access to Trey Ratcliff's best photograph tutorials, tip videos, presets, ebooks and more. All of this for less than two cups a coffee per month!
 
Join now, https://www.stuckincustoms.com/passport/
 
 
Most Beautiful Newsletter on the Internet
====================================
Subscribe to be the first to hear about new photography tips, tricks, workshops, discounts and more! 
 
Subscribe now, https://stuckincustoms.com/stucknewsletter/ 
 
 
More Great Stuff!
=========================
My Blog (a new image from around the world every day!): https://www.stuckincustoms.com/ 
My Portfolio, https://stuckincustoms.smugmug.com/ 
My Photography Gear, https://kit.com/TreyRatcliff 
Camera Reviews, https://www.stuckincustoms.com/camera-reviews/ 
Software Reviews, https://www.stuckincustoms.com/photo-software/
   
 
Follow Me (Trey) Online!
===========================
http://facebook.com/treyratcliff
http://instagram.com/treyratcliff
http://twitter.com/treyratcliff
http://pinterest.com/treyratcliff
https://www.flickr.com/photos/stuckincustoms/",Travel
ze_FARwMDP0,Our Florida RV Gathering and New Ebook! - Ask Us Anything,"Live from the Gulf Island National Seashore in Navarre Beach, FL! Besides your questions we'll reveal the latest writing project we have been involved with. It's a 7 Day RV Adventure Guide to Michigan's Upper Peninsula. Details at https://rvlifestyle.com/UP
Eventually we will have guides on different regions all across North America. We had lots if great questions this week!!

SUBSCRIBE to our Channel to Get More RV Travel Videos and Tips: https://www.youtube.com/roadtrekingmike?sub_confirmation=1

Looking to buy an RV? Check out our detailed guide on the ins-and-outs of buying an RV: https://roadtreking.com/buy

JOIN OUR RV COMMUNITY (free!) and get our weekly RV insiders newsletter, plus exclusive member-only discounts, free guides and other perks at https://roadtreking.com/newsletter

Check out our apparel store!  Get hats, T-shirts, sweatshirts and clothing that shows your love of camping, exploring and the RV Lifestyle at http://shop.rvlifestyle.com

To see master lists of all the products, apps, gadgets and gizmos that we mention on the blog, podcast or here on the RV Lifestyle Channel, go to http://roadtreking.com/gear  We update the lists regularly as we try or hear about new stuff of interest to RVers.

Don't forget to like us on Facebook:
https://www.facebook.com/roadtreking

Join the RV Lifestyle community on Facebook:
https://www.facebook.com/groups/roadtreking

Follow us on Twitter:
https://twitter.com/roadtreking

Watch More: 
RV Tips & How-To's: https://www.youtube.com/playlist?list=PLomKLKY-E0SfwOSDfQI9kxALS2a5NJus_
Best RV Trips: https://www.youtube.com/playlist?list=PLomKLKY-E0Se84SrAIrwXcnpu91pjTw4L
How We Roll: https://www.youtube.com/playlist?list=PLomKLKY-E0SfhmvurXWWML0p5y1BTd4ZM

We're journalists Mike and Jennifer Wendland, and we travel the country in an RV doing RV travel videos about the RV Lifestyle. Please subscribe to our channel for more RV Lifestyle videos! We like to virtually take you with us and regularly do live reports from our RV travels and also post new RV videos a couple times a week. Pleas subscribe so you'll know when there's new content here.

#RVlifestyle #q&a #RVgathering

DISCLAIMER: We often review or link to products & services we regularly use and think you might find helpful. To support the channel, we use Affiliate links wherever possible, which means if you click one of the links in this video or description and make a purchase we may receive a small commission or other compensation. Thanks for the support!",Travel
c_n5WlpbDek,Get PAID to Travel - Digital Nomad Lifestyle,"Check out my main Digital Nomad Channel at:
http://youtube.com/c/SassyZenGirl
GET PAID to travel or maybe even travel for FREE? Or - start a location independent business to sustain long term travel? This Intl. #1 Bestseller has helped thousands to do just that: http://www.amazon.com/gp/product/B01AAMJYQI - for a list of other resources mentioned in this video click “Show More” just below.

Part 1 “How to Travel for FREE”: https://youtu.be/cJ5C1CSuH6c

Resources featured in this video:

How to work on a Cruise Ship: http://bit.ly/1NoYfTs
How to start professional Travel Blog: http://bit.ly/1M6LGex
Location Independent Business Blueprints: http://bit.ly/22vrQ4L
How to Publish Amazon Bestsellers: http://bit.ly/1RUS8eW
Udemy Courses: http://bit.ly/1Sbhfcg
How to Start a Blog: http://amzn.to/1QMB5eu
Best Web Hosting Service of 2015 & 2016 - 56% Discount: bit.ly/1Hn0SlP

Travel Videos:
Australia - Indian Pacific Train: https://youtu.be/QYoC5k9FYz8

FREE TRAVEL BONUSES:
Get your first UBER ride for free: http://ubr.to/1MuZAgN
Get a $35 AIRBNB credit on your first booking: http://bit.ly/1MuZsxQ

Presented by Digital Nomad, International Travel Writer & Bestselling Author G. Gabrielle from SassyZenGirl Lifestyle - http://SassyZenGirl.com

""How to become a Digital Nomad?"" is one of the questions I get asked the most, along with tips for smart travelling, travelling for free and sustaining a location independent lifestyle.

So I created this extensive resource for anyone interested in a Digital Nomad Lifestyle - or anyone just wanting to save BIG TME on travel.

You will find advice on:

- how to score FREE Flights & Accommodation 

- how to find discount coupons in seconds 

- how to find mistakes airfares (like my flight from New York to Paris for $137….) 

- how to GET PAID to travel…. 

- solid strategies to finance long term travel

You will find lots of ideas and job listing sites for Digital Nomad Jobs = Jobs you can do from anywhere and jobs that require travel.

You will also learn how you can start a remote, location independent business that can help sustain long term travel. And don’t worry if you think you have no special skills - there is something for everybody - and it can easily be started while working a regular full-time day job.

SassyZenGirl Lifestyle has helped people from all walks of life to achieve Location Independence and Travel Freedom - and evolve into ""Digital Nomads”. If long term travel and location independence is your dream, no resource will make it easier (and less expensive) to get started - and with a solid foundation.

Share this video https://youtu.be/c_n5WlpbDek
and Subscribe to my channel https://www.youtube.com/channel/UC7MmWAgVws1Ld8JkHzJRtHg

Further training videos:

Blogging - https://youtu.be/iakdyz5RJDI
Blogging 2 - https://youtu.be/b9W-8_jy3fI
SEO 1 - https://youtu.be/U08NeWHApBU
SEO 2 - kw - https://youtu.be/MmdlJi69S7I
SEO 3 - OnPage - https://youtu.be/3hTvkkMXuyc
SEO 4 - OffPage - https://youtu.be/zpTumr0uy2Q 


DN Jobs - https://youtu.be/3MS6Z9KKOMk
Kindle - https://youtu.be/k1UddId7Rw8
Travel Blog - https://youtu.be/URi_SsPtbhs
LR - https://youtu.be/t0727M7iY4c

https://www.youtube.com/channel/UCpAKaIIhQSwZoC0GpjhE7qQ
https://youtu.be/XI60rT_w2aM",Travel
19hYG2yG8yU,"BigRigTravels LIVE! Amherst, Ohio to Rochelle, Illinois I-80, I-88 West-Feb. 10, 2019","From Amherst, OH west on I-80, then to US 20 west to get fuel at Angola, IN, north on I-69 back to I-80, and west across Indiana to Illinois, passing south of Chicago, north on I-355 to I-88, and I-88 through western suburbs of Chicago to Rochelle, IL.

Trip: Johnstown, NY-Palmyra, PA-Rochelle, IL(1043 miles)

Trucking in America. Reality and Slow TV in its original and truest form.

To learn more about BigRigTravels, visit these links:

Homepage with Blog, Trip Maps, GPS and more: http://bigrigtravels.com

Get your BigRigTravels shirts and decals at https://bigrigtravels.com/merchandise

Road Crew Facebook Page :https://www.facebook.com/groups/183265405558688/

#bigrigtravels  #indiana  #illinois",Travel
u54J7B1KAoc,your travel log blog,"If Forest Gump and known how to BLOG; he would have kept a LOG. ""I just felt like traveling"". This will be just like a box of chocolates; you never know what you are going to get. Making travel fun from all aspects from planning or NOT. To budgets or NONE. Let's have fun and just travel.",Travel
Oh6QtbJUlYI,Inside a Japanese Guide Book on San Diego,"A view of San Diego through a Japanese Guide Book.  This will be an interesting lense in to Japanese Travel books -- which are the most detailed travel books anywhere!  Anytime I am in a city that has Japanese language brochures, I always pick them up for the detailed maps!  As we flip through the book we’ll also talk about cool things to do in San Diego.

The Pocket San Diego Guide Book is a 350-400 page book distributed for free at SAN International Airport, JAL Flights from Tokyo to San Diego and at the Tokyo Office of SD Tourism Authority.  I picked it up at the San Diego Airport Rental Car Center.

You can view last years San Diego Pocket Guide online here: https://www.yumpu.com/xx/document/read/37211746/15-16-pocket-san-diego

NEXT LIVE STREAM: Feb 4, 2019 @ 8PM Los Angeles Time! With Special Guest Travel Man Ben from Australia!  

Follow me on Facebook for more updates!  Yellow Productions on Facebook: https://www.facebook.com/YellowProductionsTravel

Missed my last live stream?  Browse through all my Monday Live Streams in this playlist: https://www.youtube.com/playlist?list=PLOVadUHX1B-JGLMwqvLbS9kkgAlhNWTp2

Want to watch more on San Diego?  Check out my San Diego Travel Tips video: https://youtu.be/r7boZsSKlts

CLICK HERE TO SUBSCRIBE: http://bit.ly/yellowwsub


Yellow Productions on Social Media:
FACEBOOK: https://www.facebook.com/YellowProductionsTravel
INSTAGRAM: https://www.instagram.com/yellowwproductions/
TWITTER: ChrisRaney
GOOGLE+: https://google.com/+yellowwproductions


Check out my blog at:
http://yelloww.net",Travel
