Video id,Title,Description,Category
Z88gC4LmghM,NOV 15: LEONARDO ART SCIENCE EVENING RENDEZVOUS (LASER),"Please join us for our monthly LASER talk following the opening reception for Andrea Polli Hacking the Grid.

Andrea Polli’s project Hacking the Grid, reveals how photography, digital imagery, and data visualizations can inspire community activism and political action. Polli is an artist working at the intersection of art, science, and technology. For Hack the Grid, she presents past and current projects that reveal how data visualizations create emotional impact and societal change. Polli also engages in conversations with scientists, activists, technologists, and designers in Pittsburgh, a city at the intersection of technological advancements and longstanding ecological concerns. Read more: https://cmoa.org/publication/hack-the-grid/",Science and Technology
zkPejVDkjdE,#RRBNTPC || Maths | Mahasangram | age/आयु | Class 2/Part 2 By Lalit Sir || StudyIQ,"❗BIG HOLI Sale 💥Get FLAT 60% Discount on various Govt. Exams Pendrive Courses. Offer Valid till 23rd March '19 Only. Click here http://bit.ly/2QcdLOd OR Call 95-8004-8004

Start a LIVE chat for Any course related query - http://bit.ly/2qWhdOI

StudyIQ's Top Selling Pendrive Courses - http://bit.ly/2BBcwQe

UPSC/CSE 2019 - https://goo.gl/UrCD46

SSC & Bank - https://goo.gl/9LQ4Ai

UPSC Optionals - https://goo.gl/rtmXRU

State PSCs - https://goo.gl/FDB32q

Defence Exams - https://goo.gl/UEmtRz

SSC JE Exams - https://goo.gl/2WyU1Z

RBI Grade B - https://goo.gl/PY32m6

NABARD Grade A - https://goo.gl/C6CzAL

DMRC Exams - https://goo.gl/yDnvyf

Insurance Exams - https://goo.gl/iLEFxf

CLAT 2019 - https://goo.gl/Burjtj

Railway Jobs - https://goo.gl/5KaL7h

Teaching Jobs - https://goo.gl/q117TX

UPSC Prelim 2019Test Series -https://goo.gl/zkCG51

#Big_HOLI_Sale #Pendrive_Courses #Call_9580048004

Videos PDFs - https://goo.gl/X8UMwF || Join StudyIQ on Telegram - https://goo.gl/xBR3g8

UPSCIQ - A Monthly Magazine for UPSC IAS http://bit.ly/2DH1ZWq

We're HIRING, Apply Now - http://bit.ly/2PY1sVK

Free PDFs - https://goo.gl/cJufZc || Free Quiz - https://goo.gl/wCxZsy || Free Video Courses - https://goo.gl/jtMKP9""
Follow us on Facebook - https://goo.gl/iAhPDJ
Telegram - https://t.me/Studyiqeducation

The Hindu Editorial Analysis - https://goo.gl/vmvHjG
Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe
UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP
World History for UPSC - https://goo.gl/J7DLXv
Indian History  - https://goo.gl/kVwB79

Follow us on Facebook - https://goo.gl/iAhPDJ
Follow Dr Gaurav Garg on Facebook - https://goo.gl/xqLaQm

UPSC/IAS past papers questions - https://goo.gl/F5gyWH
SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8
English Vocabulary - https://goo.gl/G9e04H
Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN
Error spotting / Sentence correction  https://goo.gl/6RbdjC
Static GK complete- https://goo.gl/kB0uAo
Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy
World History - UPSC / IAS - https://goo.gl/kwU9jC
Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it
Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j
Philosophy for UPSC/IAS - https://goo.gl/FH9p3n
Yojana Magazine analysis -https://goo.gl/8oK1gy
History for SSC CGL + Railways NTPC - https://goo.gl/7939e",Science and Technology
zPveVFb7KCY,Orthopaedic Biomechanics: Implants and Biomaterials (Day - 8),"Prof. Sanjay Gupta, Dept. of Mechanical Engineering, IIT Kharagpur, India & Prof. Santanu Dhara, School of Medical Science and Technology, IIT Kharagpur, India",Science and Technology
09wN0qt1ffw,"Plenary, National Assembly, 05 March 2019","14:00 – ±18:30           PLENARY
1. Consideration of Administrative Adjudication of Road Traffic Offences Amendment Bill [B38D – 2015] (s76(1)) and of Report of PC on Transport thereon (ATC, 13 February 2019, p 23) (5)
2. Consideration of National Health Laboratory Service Amendment Bill [B15D – 2017](s76(1)) and of Report of PC on Health thereon (ATC, 13 February 2019, p 4) (5)
3. Consideration of Protection, Promotion, Development and Management of Indigenous Knowledge Bill [B6D – 2016](s76(1)) and of Report of PC on Science and Technology thereon (ATC, 13 February 2019, p 4) (5)
4. Consideration of Critical Infrastructure Protection Bill [B22D ‑ 2017](s75) and of Report of PC on Police on amendments
 proposed by National Council of Provinces (ATC, 25 February 2019, p 3) (5)
5. Consideration of Report of PC on Arts and Culture on Filling of vacancies on Pan South African Language Board (PanSALB) (ATC, 22 February 2019, p 244) (5)
6. Draft resolution (Mr S J Malema): Renaming of Cape Town International Airport to Winnie Madikizela-Mandela International Airport (85)
7. Motions without notice 
8. Members’ statements (40)
9. Notices of motion",Science and Technology
GdGxXDjfKDU,"NREC 20th Anniversary : Raj Reddy, CMU School of Computer Science","The Carnegie Mellon University  National Robotics Engineering Center is celebrating 20 years today, September 8, 2016.

Title: Creation of the Robotics Institute and NREC, and the Future of Robotics

As a visionary in robotics, Dr. Reddy served as the founding director of the Robotics Institute and then oversaw the creation
of NREC when he was the dean of SCS. During this talk, Dr. Reddy will describe the context of both the founding of RI and
NREC, and why he thought that both centers were the right moves at the time. Later in the talk, Dr. Reddy will also prognosticate
on the future of robotics, and offer a few insights on the right thing to do to push robotics further to benefit
humankind.

Dr. Raj Reddy
Moza Bint Nasser University Professor of Computer Science and Robotics
in the School of Computer Science at Carnegie Mellon
Dr. Raj Reddy served as the founding director of the Robotics Institute from 1979 to 1991, and as the Dean of Computer
Science from 1991 to 1999. Dr. Reddy's research interests include artificial intelligence and the study of human-computer
interaction. His current research interests include: Super Intelligence, Cognition Amplifiers and Guardian Angles, Computational
Political Science, Computational Social Science, Universal Digital Libraries, Role of ICT in developing economies.
His professional honors include: Fellow of the Institute of Electrical and Electronics Engineers, Fellow of the Acoustical
Society of America, Fellow of the American Association for Artificial Intelligence, Member of the National Academy of Engineering
and Member of the American Academy of Arts and Sciences. He is also a member of Chinese Academy of Engineering,
Indian National Science Academy, and India National Academy of Engineering. He was president of the American
Association for Artificial Intelligence from 1987 to 89. In 2011, he was inducted into inaugural IEEE Intelligent Systems' AI's
Hall of Fame. Dr. Reddy was awarded the Legion of Honor by President Mitterand of France in 1984 and Padma Bhushan by
President of India in 2001. He was awarded the ACM Turing Award in 1994, the Okawa Prize in 2004, the Honda Prize in
2005, and the VannevarBush Award in 2006. He served as co-chair of the President's Information Technology Advisory
Committee (PITAC) from 1999 to 2001. He has been awarded honorary doctorates (Doctor Honoris Causa) from SV University,
Universite Henri-Poincare, University of New South Wales, Jawaharlal Nehru Technological University, University of
Massachusetts, University of Warwick, Anna University, Indian Institute for Information Technology (Allahabad), Andhra University,
IIT Kharagpur and Hong Kong University of Science and Technology. He serves on the Board of Governors of Peres
Institute for Peace in Israel.",Science and Technology
Q_CmuywY1Co,KAUST Live: Clean Combustion Summer School,"live interview with Professors Angela Violi and Mani Sarathy on the outcomes of KAUST’s first Clean Combustion Summer School. The week-long course brought in students from around the world learn about innovations in fuel, engines and flames.
kaust.edu.sa",Science and Technology
fevBlwSe6-A,#SSC(CGL/CPO/CHSL) || Noun || English By Monika Ma&#39;am ||Class6 || Part 6 || Study IQ,"❗BIG HOLI Sale 💥Get FLAT 60% Discount on various Govt. Exams Pendrive Courses. Offer Valid till 23rd March '19 Only. Click here http://bit.ly/2QcdLOd OR Call 95-8004-8004

Start a LIVE chat for Any course related query - http://bit.ly/2qWhdOI

StudyIQ's Top Selling Pendrive Courses - http://bit.ly/2BBcwQe

UPSC/CSE 2019 - https://goo.gl/UrCD46

SSC & Bank - https://goo.gl/9LQ4Ai

UPSC Optionals - https://goo.gl/rtmXRU

State PSCs - https://goo.gl/FDB32q

Defence Exams - https://goo.gl/UEmtRz

SSC JE Exams - https://goo.gl/2WyU1Z

RBI Grade B - https://goo.gl/PY32m6

NABARD Grade A - https://goo.gl/C6CzAL

DMRC Exams - https://goo.gl/yDnvyf

Insurance Exams - https://goo.gl/iLEFxf

CLAT 2019 - https://goo.gl/Burjtj

Railway Jobs - https://goo.gl/5KaL7h

Teaching Jobs - https://goo.gl/q117TX

UPSC Prelim 2019Test Series -https://goo.gl/zkCG51

#Big_HOLI_Sale #Pendrive_Courses #Call_9580048004

Videos PDFs - https://goo.gl/X8UMwF || Join StudyIQ on Telegram - https://goo.gl/xBR3g8

UPSCIQ - A Monthly Magazine for UPSC IAS http://bit.ly/2DH1ZWq

We're HIRING, Apply Now - http://bit.ly/2PY1sVK

Free PDFs - https://goo.gl/cJufZc || Free Quiz - https://goo.gl/wCxZsy || Free Video Courses - https://goo.gl/jtMKP9""
Follow us on Facebook - https://goo.gl/iAhPDJ
Telegram - https://t.me/Studyiqeducation

The Hindu Editorial Analysis - https://goo.gl/vmvHjG
Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe
UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP
World History for UPSC - https://goo.gl/J7DLXv
Indian History  - https://goo.gl/kVwB79

Follow us on Facebook - https://goo.gl/iAhPDJ
Follow Dr Gaurav Garg on Facebook - https://goo.gl/xqLaQm

UPSC/IAS past papers questions - https://goo.gl/F5gyWH
SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8
English Vocabulary - https://goo.gl/G9e04H
Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN
Error spotting / Sentence correction  https://goo.gl/6RbdjC
Static GK complete- https://goo.gl/kB0uAo
Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy
World History - UPSC / IAS - https://goo.gl/kwU9jC
Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it
Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j
Philosophy for UPSC/IAS - https://goo.gl/FH9p3n
Yojana Magazine analysis -https://goo.gl/8oK1gy
History for SSC CGL + Railways NTPC - https://goo.gl/7939e",Science and Technology
HRZKXwAgkK8,2018 Missouri FIRST Tech Challenge @ Missouri S&amp;T - T Division,"Missouri S&T hosts the 2018 Missouri FIRST Tech Challenge. Saturday, February 24, 2018.",Science and Technology
XQChad04dPU,RI Seminar: Daniel D. Lee : Manifolds and Decision Making in Intelligent Systems,"Daniel D. Lee
Professor, University of Pennsylvania

January 15, 2016

Abstract
Current AI systems for perception and action incorporate a number of techniques: optimal observer models, Bayesian filtering, probabilistic mapping, trajectory planning, dynamic navigation, and feedback control. I will describe and demonstrate some of these methods for autonomous driving and legged and flying robots, and contrast these models with neural representations and computation in biology. I will also highlight some new research on machine learning for these systems, and discuss the role of geometrical structures and noise in synthetic and biological approaches to classification and decision making.


Speaker Biography
Daniel Lee is the UPS Foundation Chair Professor in the School of Engineering and Applied Science at the University of Pennsylvania.He received his B.A. summa cum laude in Physics from Harvard University in 1990 and his Ph.D. in Condensed Matter Physics from the Massachusetts Institute of Technology in 1995. Before coming to Penn, he was a researcher at AT&T and Lucent Bell Laboratories in the Theoretical Physics and Biological Computation departments. He is a Fellow of the IEEE and has received the National Science Foundation CAREER award and the University of Pennsylvania Lindback award for distinguished teaching. He was also a fellow of the Hebrew University Institute of Advanced Studies in Jerusalem, an affiliate of the Korea Advanced Institute of Science and Technology, and organized the US-Japan National Academy of Engineering Frontiers of Engineering symposium. As director of the GRASP Laboratory and co-director of the CMU-Penn University Transportation Center, his group focuses on understanding general computational principles in biological systems, and on applying that knowledge to build autonomous systems.",Science and Technology
_RMccbeO88w,"Why we need spirituaity in the age of technology [Chaitanya Charan, IIT Kharagpur students]","Chaitanya Charan is a monk, life-coach and author who has spoken all over the world from Australia to America at universities such as Yale, Princeton, Stanford and Cambridge, and companies such as Google, Intel, Salesforce and Microsoft. He has written over twenty books on science and spirituality, ethics from epics and mindfulness and wellness through bhakti-yoga.
You can see more of his videos on his youtube channel https://www.youtube.com/channel/UCnD3dRJRtzt5bbkIxE8LVVA
or hear his classes and questions at www.thespiritualscientist.com
or read his daily meditations on the Bhagavad-gita at www.gitadaily.com",Science and Technology
bl2iGoOzB4o,The Science of Addiction,"Addiction is one of the most common forms of mental illness in the world. Tens of millions of Americans and over a quarter of a billion people worldwide have an addiction to drugs or alcohol. Everyone who has watched a loved one suffer from addiction wonders, “Why are they acting like this? Why can’t they stop?” And people with addictions wonder the same things about themselves. Many people think of addiction as a moral failing, or as a conscious choice—neither belief is supported by scientific evidence.

Over the past 30 years, great strides have been made in the scientific understanding of addiction, and this understanding has led to improved outcomes for those afflicted. As this research continues, we will see further progress in the prevention, treatment, and outcome for addiction.

This program will give an overview of the most up-to-date understanding of addiction as a disease of the brain. Some of the top experts in Chicago and in the nation will discuss how addiction changes the brain, what the experience of addiction is like, and what therapies are in development to treat people with this disease.

link to highlights of this video: https://www.youtube.com/watch?v=zSCNdnypA2U

Like our Content?
Follow us on Facebook, Twitter, Instagram, or LinkedIn.

https://www.facebook.com/C2ST1/
https://twitter.com/C2ST
https://www.instagram.com/c2st/
https://www.linkedin.com/company/chicago-council-on-science-and-technology/

Visit our site. 
https://www.c2st.org/

Enjoying this video? Subscribe to our channel here: https://www.youtube.com/channel/UCrIuUNNwdKwf4fjhC6SEwWg?sub_confirmation=1",Science and Technology
m0oNs5SukkE,UWI Mona Presentation of Graduates Ceremony 2016 - Friday October 28 Evening Session,"Faculties of Humanities and Education, Science and Technology, Engineering and Food and Agriculture - (Graduate and Undergraduate)",Science and Technology
nbHYjLyAto8,UWI Mona Presentation of Graduates Ceremony 2017 - Friday November 3 Evening Session,"Friday November 03, 2017 – Evening Session (4:30 p.m.) - Strictly for the Faculties of Humanities and Education, Science and Technology, Engineering and Food and Agriculture - (Graduate and Undergraduate).

At the Ceremony to be held at 4: 30 p.m. on Friday November 03, 2017, the Honorary Degree of Doctor of Letters (DLitt) will be conferred on Ms. Olive Marjorie Senior.

Visit our website at www.uwitv.org",Science and Technology
7b3xQS78758,"INTERNATIONAL CONFERENCE ON AGRICULTURE, ANIMAL SCIENCES AND FOOD TECHNOLOGY (ICAFT 2018)","30 OKT 2018
DEWAN PERDANA
UniSZA KAMPUS GONG BADAK",Science and Technology
gtiRnUs-Ofo,MATHS - Ratio &amp; Proportion Tricks CLASS 1 for RRB JE / NTPC / SSC CGL &amp; CPO,"❗BIG HOLI Sale 💥Get FLAT 60% Discount on various Govt. Exams Pendrive Courses. Offer Valid till 23rd March '19 Only. Click here http://bit.ly/2QcdLOd OR Call 95-8004-8004

Start a LIVE chat for Any course related query - http://bit.ly/2qWhdOI

StudyIQ's Top Selling Pendrive Courses - http://bit.ly/2BBcwQe

UPSC/CSE 2019 - https://goo.gl/UrCD46

SSC & Bank - https://goo.gl/9LQ4Ai

UPSC Optionals - https://goo.gl/rtmXRU

State PSCs - https://goo.gl/FDB32q

Defence Exams - https://goo.gl/UEmtRz

SSC JE Exams - https://goo.gl/2WyU1Z

RBI Grade B - https://goo.gl/PY32m6

NABARD Grade A - https://goo.gl/C6CzAL

DMRC Exams - https://goo.gl/yDnvyf

Insurance Exams - https://goo.gl/iLEFxf

CLAT 2019 - https://goo.gl/Burjtj

Railway Jobs - https://goo.gl/5KaL7h

Teaching Jobs - https://goo.gl/q117TX

UPSC Prelim 2019Test Series -https://goo.gl/zkCG51

#Big_HOLI_Sale #Pendrive_Courses #Call_9580048004

Videos PDFs - https://goo.gl/X8UMwF || Join StudyIQ on Telegram - https://goo.gl/xBR3g8

UPSCIQ - A Monthly Magazine for UPSC IAS http://bit.ly/2DH1ZWq

We're HIRING, Apply Now - http://bit.ly/2PY1sVK

Free PDFs - https://goo.gl/cJufZc || Free Quiz - https://goo.gl/wCxZsy || Free Video Courses - https://goo.gl/jtMKP9""
Follow us on Facebook - https://goo.gl/iAhPDJ
Telegram - https://t.me/Studyiqeducation

The Hindu Editorial Analysis - https://goo.gl/vmvHjG
Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe
UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP
World History for UPSC - https://goo.gl/J7DLXv
Indian History  - https://goo.gl/kVwB79

Follow us on Facebook - https://goo.gl/iAhPDJ
Follow Dr Gaurav Garg on Facebook - https://goo.gl/xqLaQm

UPSC/IAS past papers questions - https://goo.gl/F5gyWH
SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8
English Vocabulary - https://goo.gl/G9e04H
Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN
Error spotting / Sentence correction  https://goo.gl/6RbdjC
Static GK complete- https://goo.gl/kB0uAo
Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy
World History - UPSC / IAS - https://goo.gl/kwU9jC
Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it
Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j
Philosophy for UPSC/IAS - https://goo.gl/FH9p3n
Yojana Magazine analysis -https://goo.gl/8oK1gy
History for SSC CGL + Railways NTPC - https://goo.gl/7939e",Science and Technology
RPflCze784E,Let&#39;s visit regularly Let&#39;s watch for more than 2 minutes,"my brothers I am retired soldier i am working professional
Let's visit regularly Let's watch for more than 2 minutes
Thank you, please be careful hello on behalf of eternal brotherhood
Thank you on behalf of the eternal brotherhood
miracles in our yotube channel interesting visuals
banner    live flim poster   old flim   nostalgia flimler
old songs   old famous artists   ancient civilizations from the world
ancient history   cities from around the world
Different people from around the world   different lives
interesting pictures   interesting videos from nature
different animals   mysterious world   sound of space
infinity of space   UFOs   meditation music  metidation videos
celestial religions  sacred mystery  palaces sultans kings
caves  place horseback  planes ships  science and technology",Science and Technology
IfWBFZUO2c0,Strings 2018 June 29 a.m.,"Program
 6:20 Anderson
 36:28 Morrison
 1:07:00 break
 1:35:30 Halverson
 2:09:20 Valenzuela
 2:46:45 Silverstein

Strings is the annual international conference on string theory, which has been held every year since 1995.
Strings 2018 will be hosted by Okinawa Institute of Science and Technology Graduate University.

WebSite https://indico.oist.jp/strings2018",Science and Technology
ukIZ2eR2OJo,AI in the Administrative State | Introduction &amp; Overview,"Introductory Remarks
Stuart Benjamin, Duke Law School, The Center for Innovation Policy at Duke Law
 
Nita Farahany, Duke Law School, Duke Initiative for Science & Society
 
Jeff Ward, Duke Law School, Duke Center on Law & Technology

Jonathan Wiener, Duke Law School, Rethinking Regulation Program at The Kenan Institute for Ethics

Overviews
Moderator: Lori Bennear, Duke University Nicholas School, Rethinking Regulation Program at The Kenan Institute for Ethics
 
Overview: Technology
Ed Felten, Princeton University
 
Overview: Law
Cary Coglianese, University of Pennsylvania Law School
 
Discussant:
Vince Conitzer, Duke University

Artificial intelligence (AI) is being employed in the private sector to optimize production processes, pricing, and other business functions. But apart from national security and law enforcement, productive uses in the public sector have received less attention, despite recognition that the administrative state's foremost challenges include efficient processing of ever-increasing amounts of data, and adapting to new information over time. Duke Law's Center for Innovation Policy, Duke Law's Center on Law & Technology, Duke Science & Society, and the Rethinking Regulation Program at the Kenan Institute of Ethics held a joint conference to explore promising uses of AI and the challenges they pose in administering diverse governmental functions involving science, technology, health and intellectual property.",Science and Technology
vaTNbfU3nbs,Class 03 ||#RRB NTPC/JE || Study IQ || Maths | Test | Based On New TCS Pattern | By Rahul Sir,"❗BIG HOLI Sale 💥Get FLAT 60% Discount on various Govt. Exams Pendrive Courses. Offer Valid till 23rd March '19 Only. Click here http://bit.ly/2QcdLOd OR Call 95-8004-8004

Start a LIVE chat for Any course related query - http://bit.ly/2qWhdOI

StudyIQ's Top Selling Pendrive Courses - http://bit.ly/2BBcwQe

UPSC/CSE 2019 - https://goo.gl/UrCD46

SSC & Bank - https://goo.gl/9LQ4Ai

UPSC Optionals - https://goo.gl/rtmXRU

State PSCs - https://goo.gl/FDB32q

Defence Exams - https://goo.gl/UEmtRz

SSC JE Exams - https://goo.gl/2WyU1Z

RBI Grade B - https://goo.gl/PY32m6

NABARD Grade A - https://goo.gl/C6CzAL

DMRC Exams - https://goo.gl/yDnvyf

Insurance Exams - https://goo.gl/iLEFxf

CLAT 2019 - https://goo.gl/Burjtj

Railway Jobs - https://goo.gl/5KaL7h

Teaching Jobs - https://goo.gl/q117TX

UPSC Prelim 2019Test Series -https://goo.gl/zkCG51

#Big_HOLI_Sale #Pendrive_Courses #Call_9580048004

Videos PDFs - https://goo.gl/X8UMwF || Join StudyIQ on Telegram - https://goo.gl/xBR3g8

UPSCIQ - A Monthly Magazine for UPSC IAS http://bit.ly/2DH1ZWq

We're HIRING, Apply Now - http://bit.ly/2PY1sVK

Free PDFs - https://goo.gl/cJufZc || Free Quiz - https://goo.gl/wCxZsy || Free Video Courses - https://goo.gl/jtMKP9""
Follow us on Facebook - https://goo.gl/iAhPDJ
Telegram - https://t.me/Studyiqeducation

The Hindu Editorial Analysis - https://goo.gl/vmvHjG
Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe
UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP
World History for UPSC - https://goo.gl/J7DLXv
Indian History  - https://goo.gl/kVwB79

Follow us on Facebook - https://goo.gl/iAhPDJ
Follow Dr Gaurav Garg on Facebook - https://goo.gl/xqLaQm

UPSC/IAS past papers questions - https://goo.gl/F5gyWH
SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8
English Vocabulary - https://goo.gl/G9e04H
Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN
Error spotting / Sentence correction  https://goo.gl/6RbdjC
Static GK complete- https://goo.gl/kB0uAo
Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy
World History - UPSC / IAS - https://goo.gl/kwU9jC
Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it
Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j
Philosophy for UPSC/IAS - https://goo.gl/FH9p3n
Yojana Magazine analysis -https://goo.gl/8oK1gy
History for SSC CGL + Railways NTPC - https://goo.gl/7939e",Science and Technology
ebYSo5B90Xo,LIVE Q&amp;A! | Science Studio After Hours #37,"---Our Studio Gear on Amazon ---
Sony Alpha A7S II (Primary): http://geni.us/nGAGx
1000W Studio Softbox Light Kits: http://geni.us/2rpHj
Audio-Technica AT2035: http://geni.us/xvQc
Yamaha MG10XU Mixer: http://geni.us/d4VvGM
Panasonic Lumix G85 (B-Roll): ht",Science and Technology
J7HeDX_7Heg,"2017 Dirac Medal Award Ceremony: Charles H. Bennett, David Deutsch, Peter W. Shor","ICTP awarded its 2017 Dirac Medal and Prize to Charles H. Bennett (IBM T. J. Watson Research Center), David Deutsch (University of Oxford) and Peter W. Shor (Massachusetts Institute of Technology) for their pioneering work in applying the fundamental concepts of quantum mechanics to basic problems in computation and communication, thereby bringing together the fields of quantum mechanics, computer science and information, creating the field of quantum information science. The three medallists for 2017 each made key contributions in uncovering how the uniquely quantum characteristics of qubits may be exploited to process and transmit data, thus launching the field of quantum information science. For more information on the Prize winners, see: http://bit.ly/2Es3VzF. The 2017 Dirac Medal Award Ceremony takes place on Wednesday 14 March 2018 at 14.30 hrs with general talks by Peter Zoller and Artur Ekert followed by the Award Ceremony with talks by the three Prize Winners. This year's Dirac Medal Award Ceremony takes part at the opening of the Spring School on Superstring Theory and Related Topics. More information on the School is available at: http://indico.ictp.it/event/8302/.",Science and Technology
yvMpXPrvphE,WEP 2019 KAUST Live: Chiara Cirelli,"Chiara Cirelli is a Professor in the Department of Psychiatry at the University of Wisconsin–Madison. She received her medical degree and Ph.D. in Neuroscience from the University of Pisa, Italy. Dr. Cirelli’s research is aimed at investigating the fundamental mechanisms of sleep regulation by using a combination of molecular and genetic approaches. Together with her long-term collaborator, Dr. Giulio Tononi, she has developed a comprehensive hypothesis about the function of sleep, the synaptic homeostasis hypothesis, according to which sleep serves to renormalize synaptic strength, counterbalancing a net increase of synaptic strength due to plasticity during wakefulness. Without sleep, such progressive increase in synaptic strength would lead to unsustainable costs in terms of energy, space, and cellular supplies, would reduce the informativeness of neuronal signals, and would prevent further learning by bringing stronger synapses closer to their level of saturation. In short, according to this hypothesis sleep is the price to pay for brain plasticity during wakefulness.",Science and Technology
T1i6Ma3HJSs,University Day 2018: Advanced Scouting,,Science and Technology
VdWC2f4LFo8,KAUST Live:  interview with Shozo Yokohama,"KAUST Live interview with Shozo Yokohama. His lab was the first to identify the amino acids that regulate red-green color vision and UV vision in various vertebrate species. During this interview, we’ll discuss his current research and how molecular genetics plays a role in the evolution of vision.
kaust.edu.sa",Science and Technology
vUd_iYqhBSM,Sci-Café: Energy What are the solutions?,"KAUST Professors Iain McCulloch, director of the KAUST Solar Center; Mohamed Eddaoudi, director of the Advanced Membranes and Porous Materials Center, and Jorge Gascon, director of the KAUST Catalysis Center, discuss the future of energy with moderator Dr. John Tannaci, associate vice president for research operations and compliance. www.kaust.edu.sa",Science and Technology
_8XBIcn--z8,Mody University Live Stream,,Science and Technology
rBR1Ym9S344,KNUST Meet The Press,bring to you all the updates fro the various university capuses,Science and Technology
